tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
畅销 赠品,17986,10001988082,$126,皇丰正,Hwangpungjeong,HONGSAMJEONG MEISTER 红参精Meister,http://static.lottedfs.cn/prod/prd-img/82/80/98/01/00/01/10001988082_3.jpg
畅销 赠品,17986,10001988080,$10,皇丰正,Hwangpungjeong,KOREA RED GINSENG TEA 红参茶 50包,http://static.lottedfs.cn/prod/prd-img/80/80/98/01/00/01/10001988080_3.jpg
畅销 赠品,17986,10001988087,$5,皇丰正,Hwangpungjeong,红参精糖果,http://static.lottedfs.cn/prod/prd-img/87/80/98/01/00/01/10001988087_2.jpg
畅销 赠品,17986,10001988078,$52,皇丰正,Hwangpungjeong,HONEYED KOREAN RED GINSENG SLICES 蜂蜜红参切片 (六年根),http://static.lottedfs.cn/prod/prd-img/78/80/98/01/00/01/10001988078_8.JPG
赠品,17986,10001988044,$27,皇丰正,Hwangpungjeong,HONEYED KOREAN RED GINSENG SLICES 蜂蜜红参切片(六年根),http://static.lottedfs.cn/prod/prd-img/44/80/98/01/00/01/10001988044_8.JPG
畅销 赠品,17986,10001988069,$19,皇丰正,Hwangpungjeong,KOREAN RED GINSENG TEA 高丽红参茶 100包,http://static.lottedfs.cn/prod/prd-img/69/80/98/01/00/01/10001988069_4.jpg
畅销 赠品,17986,10001988068,$24,皇丰正,Hwangpungjeong,KOREAN RED GINSENG POWDER 红参粉 (六年根),http://static.lottedfs.cn/prod/prd-img/68/80/98/01/00/01/10001988068_2.jpg
畅销 赠品,17986,10002085460,$31,皇丰正,Hwangpungjeong,新良参 50支 75g,http://static.lottedfs.cn/prod/prd-img/60/54/08/02/00/01/10002085460_2.jpg
畅销 赠品,17986,10003104319,$38,皇丰正,Hwangpungjeong,ONE DAY ONE STICK RED GINSENG 红参精提取液 条状 30包,http://static.lottedfs.cn/prod/prd-img/19/43/10/03/00/01/10003104319_8.jpg
赠品,17986,10003094455,$52,皇丰正,Hwangpungjeong,良参 50支 150g,http://static.lottedfs.cn/prod/prd-img/55/44/09/03/00/01/10003094455_2.jpg
畅销 赠品,17986,10002097180,$123,皇丰正,Hwangpungjeong,原型皮直1等品8片 6年根 300g,http://static.lottedfs.cn/prod/prd-img/80/71/09/02/00/01/10002097180_2.jpg
畅销 赠品,17986,10001988056,$116,皇丰正,Hwangpungjeong,良参 40支 300g,http://static.lottedfs.cn/prod/prd-img/56/80/98/01/00/01/10001988056_2.jpg
赠品,17986,10001988039,$79,皇丰正,Hwangpungjeong,良参 20支 150g,http://static.lottedfs.cn/prod/prd-img/39/80/98/01/00/01/10001988039_2.jpg
免税独家 赠品,17986,20000577236,$66,皇丰正,Hwangpungjeong,POMEGRANATE RED GINSENG STICK 石榴红参液*2,http://static.lottedfs.cn/prod/prd-img/43/63/68/00/00/02/20000686343_1.jpg
赠品,17986,20000380030,$69,皇丰正,Hwangpungjeong,（新）地参 30支 75g,http://static.lottedfs.cn/prod/prd-img/91/29/39/00/00/02/20000392991_2.jpg
畅销 赠品,17986,10002182732,$52,皇丰正,Hwangpungjeong,RED GINSENG EXTRACT 红参浓缩液 100g,http://static.lottedfs.cn/prod/prd-img/32/27/18/02/00/01/10002182732_2.jpg
赠品,17986,10002145480,$70,皇丰正,Hwangpungjeong,KOREAN RED GINSENG EXTRACT ALL DAY 红参精 全得(All Day) 30包,http://static.lottedfs.cn/prod/prd-img/80/54/14/02/00/01/10002145480_9.jpg
赠品,17986,10002029428,$63,皇丰正,Hwangpungjeong,红参尾根  300g,http://static.lottedfs.cn/prod/prd-img/28/94/02/02/00/01/10002029428_4.jpg
赠品,17986,10001988092,$116,皇丰正,Hwangpungjeong,直参6年根 1等级 10片,http://static.lottedfs.cn/prod/prd-img/92/80/98/01/00/01/10001988092_2.jpg
赠品,17986,10001988073,$50,皇丰正,Hwangpungjeong,LIVER LIVE 肝健康,http://static.lottedfs.cn/prod/prd-img/73/80/98/01/00/01/10001988073_4.jpg
赠品,17986,10001988063,$570,皇丰正,Hwangpungjeong,地参 20支 600g,http://static.lottedfs.cn/prod/prd-img/63/80/98/01/00/01/10001988063_2.jpg
畅销 赠品,17986,10001988054,$127,皇丰正,Hwangpungjeong,地参 30支 150g,http://static.lottedfs.cn/prod/prd-img/54/80/98/01/00/01/10001988054_01.jpg
畅销 赠品,17986,20000571930,$22,皇丰正,Hwangpungjeong,HONEY RED GINSENG STICK 蜂蜜红参液,http://static.lottedfs.cn/prod/prd-img/75/80/67/00/00/02/20000678075_1.jpg
赠品,17986,20000571910,$36,皇丰正,Hwangpungjeong,POMEGRANATE KOREAN RED GINSENG STICK 红参液,http://static.lottedfs.cn/prod/prd-img/38/80/67/00/00/02/20000678038_1.jpg
赠品,17986,20000542020,$61,皇丰正,Hwangpungjeong,RED GINSENG POWDER MEISTER 红参粉,http://static.lottedfs.cn/prod/prd-img/45/07/63/00/00/02/20000630745_1.jpg
赠品,17986,20000542008,$37,皇丰正,Hwangpungjeong,NONI RED GINSENG 诺丽红参,http://static.lottedfs.cn/prod/prd-img/29/07/63/00/00/02/20000630729_1.jpg
赠品,17986,20000541998,$37,皇丰正,Hwangpungjeong,POMEGRANATE RED GINSENG 石榴红参,http://static.lottedfs.cn/prod/prd-img/09/07/63/00/00/02/20000630709_1.jpg
赠品,17986,20000541857,$65,皇丰正,Hwangpungjeong,CULTIVATED KOREAN MOUNTAIN GINSENG GENUINE TONIC 山参培养根,http://static.lottedfs.cn/prod/prd-img/34/05/63/00/00/02/20000630534_1.jpg
