tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
免税独家 赠品,18366,20000487380,$29,BEBEGANIC,BEBEGANIC,JUMBO CREAM 婴儿润肤霜 1+1,http://static.lottedfs.cn/prod/prd-img/67/35/54/00/00/02/20000543567_1.jpg
赠品,18366,10002110168,$12,BEBEGANIC,BEBEGANIC,SUN CREAM 防晒霜 50g,http://static.lottedfs.cn/prod/prd-img/68/01/11/02/00/01/10002110168_2.jpg
免税独家 赠品,18366,20000487591,$23,BEBEGANIC,BEBEGANIC,SUN CREAM 儿童防晒霜 2+1,http://static.lottedfs.cn/prod/prd-img/67/39/54/00/00/02/20000543967_1.jpg
免税独家 赠品,18366,20000410077,$38,BEBEGANIC,BEBEGANIC,JUMBO SIZE CREAM+JUMBO SIZE LOTION+BODY SHAMPOO  婴幼儿护肤套装  免税店专售,http://static.lottedfs.cn/prod/prd-img/26/78/42/00/00/02/20000427826_2.jpg
免税独家 赠品,18366,20000487495,$41,BEBEGANIC,BEBEGANIC,SOOTHING GEL 婴儿保湿啫喱霜 2+1,http://static.lottedfs.cn/prod/prd-img/36/37/54/00/00/02/20000543736_1.jpg
免税独家 赠品,18366,20000487491,$34,BEBEGANIC,BEBEGANIC,BODY SHAMPOO 婴幼儿沐浴洗发液 2+1,http://static.lottedfs.cn/prod/prd-img/28/37/54/00/00/02/20000543728_1.jpg
免税独家 赠品,18366,20000487489,$28,BEBEGANIC,BEBEGANIC,LOTION 婴儿乳液 (150g) 2+1,http://static.lottedfs.cn/prod/prd-img/26/37/54/00/00/02/20000543726_1.jpg
赠品,18366,10003089297,$10,BEBEGANIC,BEBEGANIC,TOOTHBRUSH FOR PREGNANT WOMEN 孕妇牙刷 3个,http://static.lottedfs.cn/prod/prd-img/97/92/08/03/00/01/10003089297_01.jpg
赠品,18366,10002356606,$18,BEBEGANIC,BEBEGANIC,ITS YOUR SMILE B RASBERRY FLAVOR   儿童牙膏  2个 100g,http://static.lottedfs.cn/prod/prd-img/06/66/35/02/00/01/10002356606_4.jpg
赠品,18366,20000638603,$20,BEBEGANIC,BEBEGANIC,SUN CREAM+SUN STICK SET 防晒套装,http://static.lottedfs.cn/prod/prd-img/58/86/78/00/00/02/20000788658_2.jpg
免税独家 赠品,18366,20000439841,$28,BEBEGANIC,BEBEGANIC,DUTY FREE EXCLUSIVE_SOOTHING GEL+SUN CREAM+CLEANSING WATER  免税专用 SOOTHING GEL + 防晒霜 +卸妆水套装,http://static.lottedfs.cn/prod/prd-img/43/26/47/00/00/02/20000472643_2.jpg
赠品,18366,20000439995,$18,BEBEGANIC,BEBEGANIC,PREGNANCY CARE VELVET CREAM  护肤霜 200g,http://static.lottedfs.cn/prod/prd-img/04/30/47/00/00/02/20000473004_2.jpg
