tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
,19799,20000598838,$14,维多利亚的秘密,Victorias Secret,ACAI BODY LOTION 润肤乳 355ml/12oz,http://static.lottedfs.cn/prod/prd-img/34/25/72/00/00/02/20000722534_1.jpg
,19799,20000593981,$18,维多利亚的秘密,Victorias Secret,TROPIC HEAT MIST 香体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/32/33/71/00/00/02/20000713332_1.jpg
,19799,20000593984,$18,维多利亚的秘密,Victorias Secret,ISLAND FLING MIST 香体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/36/33/71/00/00/02/20000713336_1.jpg
畅销,19799,20000593988,$18,维多利亚的秘密,Victorias Secret,NEON PALMS MIST 香体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/41/33/71/00/00/02/20000713341_1.jpg
,19799,20000594028,$18,维多利亚的秘密,Victorias Secret,BEACH MIST 身体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/98/33/71/00/00/02/20000713398_1.jpg
,19799,20000594011,$18,维多利亚的秘密,Victorias Secret,ALOHA MIST 身体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/72/33/71/00/00/02/20000713372_1.jpg
,19799,20000528955,$18,维多利亚的秘密,Victorias Secret,LOVE SPELL BODY LOTION 润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/40/67/60/00/00/02/20000606740_1.JPG
,19799,20000598845,$14,维多利亚的秘密,Victorias Secret,SHEA BODY LOTION 润肤乳 355ml/12oz,http://static.lottedfs.cn/prod/prd-img/63/25/72/00/00/02/20000722563_1.jpg
,19799,20000529079,$18,维多利亚的秘密,Victorias Secret,AQUA KISS BODY LOTION 身体乳 236ml,http://static.lottedfs.cn/prod/prd-img/77/68/60/00/00/02/20000606877_1.JPG
,19799,20000529158,$15,维多利亚的秘密,Victorias Secret,LOVE SPELL GIFTABLE 身体护理套装,http://static.lottedfs.cn/prod/prd-img/12/70/60/00/00/02/20000607012_1.jpg
,19799,20000593976,$18,维多利亚的秘密,Victorias Secret,ELECTRIC BEACH MIST 香体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/26/33/71/00/00/02/20000713326_1.jpg
,19799,20000594219,$18,维多利亚的秘密,Victorias Secret,BEACH BODY LOTION 身体润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/90/36/71/00/00/02/20000713690_1.jpg
,19799,20000528130,$18,维多利亚的秘密,Victorias Secret,LOVE SPELL MIST 身体喷雾 250ML,http://static.lottedfs.cn/prod/prd-img/10/49/60/00/00/02/20000604910_1.jpg
,19799,20000594017,$18,维多利亚的秘密,Victorias Secret,SUNSET MIST 身体喷雾 250ml/8.4OZ,http://static.lottedfs.cn/prod/prd-img/80/33/71/00/00/02/20000713380_1.jpg
,19799,20000594588,$18,维多利亚的秘密,Victorias Secret,NEON PALMS BODY LOTION 润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/45/42/71/00/00/02/20000714245_1.jpg
,19799,20000594579,$18,维多利亚的秘密,Victorias Secret,TROPIC HEAT BODY LOTION 润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/19/42/71/00/00/02/20000714219_1.jpg
,19799,20000478144,$20,维多利亚的秘密,Victorias Secret,ALL A DREAM MIST 香氛喷雾 250ml,http://static.lottedfs.cn/prod/prd-img/76/90/52/00/00/02/20000529076_1.JPG
,19799,20000594055,$18,维多利亚的秘密,Victorias Secret,ELECTRIC BEACH BODY LOTION 润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/35/34/71/00/00/02/20000713435_1.jpg
,19799,20000528952,$18,维多利亚的秘密,Victorias Secret,PURE SEDUCTION BODY LOTION 润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/34/67/60/00/00/02/20000606734_1.JPG
,19799,20000594213,$18,维多利亚的秘密,Victorias Secret,SUMMER BODY LOTION 身体润肤乳 236ml,http://static.lottedfs.cn/prod/prd-img/84/36/71/00/00/02/20000713684_1.jpg
