tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
免税独家,1002620,20000585961,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 07 JUJUBE,http://static.lottedfs.cn/prod/prd-img/03/99/69/00/00/02/20000699903_1.jpg
畅销 免税独家,1002620,20000585838,$14,柔魅得,ROMAND,BETTER THAN EYES 眼影 01 DRY MANGO TULIP,http://static.lottedfs.cn/prod/prd-img/17/97/69/00/00/02/20000699717_1.jpg
免税独家,1002620,20000585974,$9,柔魅得,ROMAND,BETTER THAN CHEEK 腮红 03 BLUEBERRY,http://static.lottedfs.cn/prod/prd-img/16/99/69/00/00/02/20000699916_1.jpg
免税独家,1002620,20000585964,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 09 LITCHI CORAL,http://static.lottedfs.cn/prod/prd-img/06/99/69/00/00/02/20000699906_1.jpg
免税独家,1002620,20000585960,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 06 FIGFIG,http://static.lottedfs.cn/prod/prd-img/02/99/69/00/00/02/20000699902_1.jpg
免税独家,1002620,20000585948,$10,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 07 FIZZ,http://static.lottedfs.cn/prod/prd-img/90/98/69/00/00/02/20000699890_1.jpg
免税独家,1002620,20000585929,$12,柔魅得,ROMAND,ZERO MATTE LIPSTICK 口红 SIHLOUETTE,http://static.lottedfs.cn/prod/prd-img/70/98/69/00/00/02/20000699870_1.jpg
免税独家,1002620,20000585949,$10,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 08 ICY,http://static.lottedfs.cn/prod/prd-img/91/98/69/00/00/02/20000699891_1.jpg
免税独家,1002620,20000585945,$10,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 04 BURNT HEART,http://static.lottedfs.cn/prod/prd-img/87/98/69/00/00/02/20000699887_1.jpg
畅销 免税独家,1002620,20000585963,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 08 APPLE BROWN,http://static.lottedfs.cn/prod/prd-img/05/99/69/00/00/02/20000699905_1.jpg
免税独家,1002620,20000585935,$12,柔魅得,ROMAND,ZERO MATTE LIPSTICK 口红 EVENING,http://static.lottedfs.cn/prod/prd-img/77/98/69/00/00/02/20000699877_1.jpg
免税独家,1002620,20000585930,$12,柔魅得,ROMAND,ZERO MATTE LIPSTICK 口红 BEFORE SUNSET,http://static.lottedfs.cn/prod/prd-img/71/98/69/00/00/02/20000699871_1.jpg
畅销 免税独家,1002620,20000585912,$14,柔魅得,ROMAND,BETTER THAN EYES 眼影 02 DRY ROSE,http://static.lottedfs.cn/prod/prd-img/41/98/69/00/00/02/20000699841_1.jpg
免税独家,1002620,20000586078,$40,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 06 FIGFIG 4+1,http://static.lottedfs.cn/prod/prd-img/86/00/70/00/00/02/20000700086_1.jpg
免税独家,1002620,20000585951,$10,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 10 FEVER,http://static.lottedfs.cn/prod/prd-img/93/98/69/00/00/02/20000699893_1.jpg
免税独家,1002620,20000585976,$9,柔魅得,ROMAND,BETTER THAN CHEEK 腮红 04 FIG,http://static.lottedfs.cn/prod/prd-img/18/99/69/00/00/02/20000699918_1.jpg
免税独家,1002620,20000585977,$9,柔魅得,ROMAND,BETTER THAN CHEEK 腮红 05 CHERRY,http://static.lottedfs.cn/prod/prd-img/19/99/69/00/00/02/20000699919_1.jpg
免税独家,1002620,20000585922,$12,柔魅得,ROMAND,ZERO MATTE LIPSTICK 口红 ALL THAT JAZZ,http://static.lottedfs.cn/prod/prd-img/63/98/69/00/00/02/20000699863_1.jpg
免税独家,1002620,20000585942,$10,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 01 MELTING,http://static.lottedfs.cn/prod/prd-img/84/98/69/00/00/02/20000699884_1.jpg
免税独家,1002620,20000585956,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 03 SUMMERSCENT,http://static.lottedfs.cn/prod/prd-img/98/98/69/00/00/02/20000699898_1.jpg
免税独家,1002620,20000585955,$10,柔魅得,ROMAND,JUCY LASTING TINT 染唇液 02 RUBY RED,http://static.lottedfs.cn/prod/prd-img/97/98/69/00/00/02/20000699897_1.jpg
免税独家,1002620,20000585995,$34,柔魅得,ROMAND,ZERO MATTE LIPSTICK 口红 ALL THAT JAZZ 3+1,http://static.lottedfs.cn/prod/prd-img/37/99/69/00/00/02/20000699937_1.jpg
免税独家,1002620,20000586042,$40,柔魅得,ROMAND,ZERO VELVET TINT 染唇液 03 PERSIRED 4+1,http://static.lottedfs.cn/prod/prd-img/21/00/70/00/00/02/20000700021_1.jpg
免税独家,1002620,20000585991,$56,柔魅得,ROMAND,BETTER THAN EYES 眼影 02 DRY ROSE 4+1,http://static.lottedfs.cn/prod/prd-img/33/99/69/00/00/02/20000699933_1.jpg
