tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
畅销,10031,20000504976,$263,巴利,BALLY,TRASAI LT 310 短款钱包 BLACK,http://static.lottedfs.cn/prod/prd-img/04/30/57/00/00/02/20000573004_1.JPG
促销 畅销,10031,20000505650,$320,巴利,BALLY,TALIRO LT 21 COFFEE 16 长款钱包,http://static.lottedfs.cn/prod/prd-img/78/36/57/00/00/02/20000573678_1.jpg
促销 畅销,10031,20000505884,$297,巴利,BALLY,SHIFF 35 M/447(19SS) 腰带,http://static.lottedfs.cn/prod/prd-img/12/39/57/00/00/02/20000573912_2.JPG
畅销,10031,20000505754,$263,巴利,BALLY,TONETT US ID.LT/10(19SS) 短款钱包,http://static.lottedfs.cn/prod/prd-img/82/37/57/00/00/02/20000573782_1.jpg
畅销,10031,20000619489,$319,巴利,BALLY,VINSON/00 收纳包,http://static.lottedfs.cn/prod/prd-img/12/13/76/00/00/02/20000761312_1.JPG
畅销,10031,20000571197,$308,巴利,BALLY,BOLLIS LARGE.OF/36 BLACK 手包,http://static.lottedfs.cn/prod/prd-img/83/72/67/00/00/02/20000677283_1.jpg
畅销,10031,20000570956,$320,巴利,BALLY,TALKER.TSP/17 INK 手拿包,http://static.lottedfs.cn/prod/prd-img/42/70/67/00/00/02/20000677042_1.JPG
促销 畅销,10031,20000535944,$745,巴利,BALLY,JANELLE 40-WRITE/00 0100 BLACK 高跟鞋,http://static.lottedfs.cn/prod/prd-img/20/89/61/00/00/02/20000618920_1.JPG
促销 畅销,10031,20000505911,$538,巴利,BALLY,ROUX W/40 BLACK 斜挎包,http://static.lottedfs.cn/prod/prd-img/39/39/57/00/00/02/20000573939_1.JPG
畅销,10031,20000505517,$320,巴利,BALLY,TALIKY.LT/317_1 NEW BLUE 短款钱包,http://static.lottedfs.cn/prod/prd-img/45/35/57/00/00/02/20000573545_1.JPG
畅销,10031,20000505395,$389,巴利,BALLY,CURRIOS TSP 10 斜挎包 BLACK,http://static.lottedfs.cn/prod/prd-img/23/34/57/00/00/02/20000573423_8.JPG
,10031,20000636098,$421,巴利,BALLY,BRIXIE-U/00 休闲鞋 BLACK,http://static.lottedfs.cn/prod/prd-img/04/53/78/00/00/02/20000785304_1.JPG
畅销,10031,20000619784,$306,巴利,BALLY,BEX MD.OF/36 BLACK 手拿包,http://static.lottedfs.cn/prod/prd-img/07/16/76/00/00/02/20000761607_1.JPG
畅销,10031,20000619412,$894,巴利,BALLY,SARKIS.PPC/50 双肩包,http://static.lottedfs.cn/prod/prd-img/35/12/76/00/00/02/20000761235_1.JPG
畅销,10031,20000619225,$511,巴利,BALLY,HARTLAND/10 手拿包 BLACK,http://static.lottedfs.cn/prod/prd-img/48/10/76/00/00/02/20000761048_1.JPG
促销,10031,20000601392,$423,巴利,BALLY,BIELLE-U/67 运动鞋  SILVER,http://static.lottedfs.cn/prod/prd-img/60/87/72/00/00/02/20000728760_1.JPG
促销,10031,20000601373,$412,巴利,BALLY,NEW COMPETITION-T/29_ INK 15 休闲鞋,http://static.lottedfs.cn/prod/prd-img/98/86/72/00/00/02/20000728698_1.JPG
促销 畅销,10031,20000571256,$389,巴利,BALLY,BRIGO.B/427 NEW BLUE 长款钱包,http://static.lottedfs.cn/prod/prd-img/42/73/67/00/00/02/20000677342_1.JPG
畅销,10031,20000571231,$228,巴利,BALLY,BRASAI.OF/36 BLACK 短款钱包,http://static.lottedfs.cn/prod/prd-img/17/73/67/00/00/02/20000677317_1.jpg
,10031,20000510866,$194,巴利,BALLY,TALDER.LT/17NEW BLUE 卡包,http://static.lottedfs.cn/prod/prd-img/04/08/58/00/00/02/20000580804_1.JPG
,10031,20000505880,$355,巴利,BALLY,BERNYS 35 M/91BLACK 腰带,http://static.lottedfs.cn/prod/prd-img/08/39/57/00/00/02/20000573908_1.JPG
促销,10031,20000505614,$470,巴利,BALLY,BALIRO.BR/10 长款钱包 BLACK,http://static.lottedfs.cn/prod/prd-img/42/36/57/00/00/02/20000573642_1.JPG
畅销,10031,20000504974,$320,巴利,BALLY,TALIKY.LT/310_1 BLACK 短款钱包,http://static.lottedfs.cn/prod/prd-img/02/30/57/00/00/02/20000573002_1.JPG
畅销,10031,20000619715,$498,巴利,BALLY,TANIS.OF/00 斜挎包 BLACK,http://static.lottedfs.cn/prod/prd-img/38/15/76/00/00/02/20000761538_1.JPG
新品,10031,20000619710,$447,巴利,BALLY,SONNI.OF/06 斜挎包,http://static.lottedfs.cn/prod/prd-img/33/15/76/00/00/02/20000761533_1.JPG
畅销,10031,20000619487,$754,巴利,BALLY,VALDIO/00 公文包,http://static.lottedfs.cn/prod/prd-img/10/13/76/00/00/02/20000761310_1.JPG
畅销,10031,20000619447,"$1,317",巴利,BALLY,STAZ.TSP/00 BLACK 公文包,http://static.lottedfs.cn/prod/prd-img/70/12/76/00/00/02/20000761270_1.jpg
,10031,20000619443,$651,巴利,BALLY,SKILL.PPC/50 斜挎包,http://static.lottedfs.cn/prod/prd-img/66/12/76/00/00/02/20000761266_1.JPG
畅销,10031,20000619441,$447,巴利,BALLY,SKID.OF/06 手拿包 BLACK,http://static.lottedfs.cn/prod/prd-img/64/12/76/00/00/02/20000761264_1.jpg
,10031,20000619437,$370,巴利,BALLY,SINNEY.S/100 长款钱包 BLACK,http://static.lottedfs.cn/prod/prd-img/60/12/76/00/00/02/20000761260_1.jpg
畅销,10031,20000619411,$818,巴利,BALLY,SARKIS.OF/06 双肩包 BLACK,http://static.lottedfs.cn/prod/prd-img/34/12/76/00/00/02/20000761234_1.JPG
,10031,20000619407,$472,巴利,BALLY,SALMAH/17 斜挎包,http://static.lottedfs.cn/prod/prd-img/30/12/76/00/00/02/20000761230_1.JPG
畅销,10031,20000619103,$946,巴利,BALLY,CREW SM.T/70 双肩包 BLACK,http://static.lottedfs.cn/prod/prd-img/26/09/76/00/00/02/20000760926_1.JPG
,10031,20000619051,$267,巴利,BALLY,BRASAI.HP/100 短款钱包,http://static.lottedfs.cn/prod/prd-img/74/08/76/00/00/02/20000760874_1.JPG
,10031,20000619044,$191,巴利,BALLY,BON.HP/80 钥匙包,http://static.lottedfs.cn/prod/prd-img/67/08/76/00/00/02/20000760867_1.JPG
,10031,20000619041,$280,巴利,BALLY,BOLLEN.B/50 短款钱包,http://static.lottedfs.cn/prod/prd-img/64/08/76/00/00/02/20000760864_1.JPG
,10031,20000619017,$134,巴利,BALLY,BHAR.OF/36 卡包,http://static.lottedfs.cn/prod/prd-img/40/08/76/00/00/02/20000760840_1.JPG
畅销,10031,20000619015,$331,巴利,BALLY,BHALDEN.PC/150 收纳包,http://static.lottedfs.cn/prod/prd-img/38/08/76/00/00/02/20000760838_1.JPG
,10031,20000618999,$395,巴利,BALLY,BALIRO.B/57 长款钱包,http://static.lottedfs.cn/prod/prd-img/22/08/76/00/00/02/20000760822_1.JPG
畅销,10031,20000618993,$242,巴利,BALLY,BABIE.HP/100 短款钱包,http://static.lottedfs.cn/prod/prd-img/16/08/76/00/00/02/20000760816_1.JPG
促销,10031,20000601388,$423,巴利,BALLY,BIELLE-U/00 运动鞋 BLACK,http://static.lottedfs.cn/prod/prd-img/51/87/72/00/00/02/20000728751_1.JPG
促销,10031,20000601365,$412,巴利,BALLY,NEW COMPETITION-T/07 休闲鞋 WHITE,http://static.lottedfs.cn/prod/prd-img/72/86/72/00/00/02/20000728672_1.JPG
促销,10031,20000601231,$412,巴利,BALLY,NEW COMPETITION/246_ PRUSSE 19 休闲鞋,http://static.lottedfs.cn/prod/prd-img/29/83/72/00/00/02/20000728329_1.JPG
促销,10031,20000600595,$446,巴利,BALLY,GABRYO-T/00_BLACK 休闲鞋,http://static.lottedfs.cn/prod/prd-img/75/69/72/00/00/02/20000726975_1.JPG
,10031,20000600545,$377,巴利,BALLY,BRIXIE-U/00_ BLACK 高帮鞋,http://static.lottedfs.cn/prod/prd-img/93/68/72/00/00/02/20000726893_1.JPG
