tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
,1002997,20000629008,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_ASTRONAUT EMBROIDERY SWEAT SHIRT_BLACK_M 卫衣,http://static.lottedfs.cn/prod/prd-img/33/54/77/00/00/02/20000775433_1.jpg
,1002997,20000628661,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(CAT 3) 短袖T恤 BLACK,http://static.lottedfs.cn/prod/prd-img/62/47/77/00/00/02/20000774762_1.jpg
,1002997,20000628619,$33,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(LOGO) 短袖T恤 BLACK_F,http://static.lottedfs.cn/prod/prd-img/19/47/77/00/00/02/20000774719_1.jpg
,1002997,20000628591,$33,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(LOGO) 短袖T恤 WHITE_F,http://static.lottedfs.cn/prod/prd-img/85/46/77/00/00/02/20000774685_1.jpg
,1002997,20000628586,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT1 短袖T恤 NEON,http://static.lottedfs.cn/prod/prd-img/77/46/77/00/00/02/20000774677_1.jpg
,1002997,20000628577,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT 短袖T恤 PINK_S,http://static.lottedfs.cn/prod/prd-img/63/46/77/00/00/02/20000774663_1.jpg
,1002997,20000629010,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(CAT 1)_BLACK_S 卫衣,http://static.lottedfs.cn/prod/prd-img/35/54/77/00/00/02/20000775435_1.jpg
,1002997,20000629009,$25,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_GOLGI T-SHIRT_NEON_F 女士T恤,http://static.lottedfs.cn/prod/prd-img/34/54/77/00/00/02/20000775434_1.jpg
,1002997,20000629004,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_MIEE FLIGHT SWEAT SHIRT_BLACK_M 卫衣,http://static.lottedfs.cn/prod/prd-img/18/54/77/00/00/02/20000775418_1.jpg
,1002997,20000628867,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(BIRD)_ORANGE 卫衣,http://static.lottedfs.cn/prod/prd-img/17/51/77/00/00/02/20000775117_1.jpg
,1002997,20000628863,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX CREWNECK(BIRD) 卫衣 BLACK,http://static.lottedfs.cn/prod/prd-img/05/51/77/00/00/02/20000775105_1.jpg
,1002997,20000628862,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(FLAMINGO 1) 卫衣 NEON,http://static.lottedfs.cn/prod/prd-img/03/51/77/00/00/02/20000775103_1.jpg
,1002997,20000628860,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE(CAT 3) 连帽卫衣 BLUE L,http://static.lottedfs.cn/prod/prd-img/97/50/77/00/00/02/20000775097_1.jpg
,1002997,20000628858,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE(FLAMINGO 2) 连帽卫衣 BLACK S,http://static.lottedfs.cn/prod/prd-img/95/50/77/00/00/02/20000775095_1.jpg
,1002997,20000628855,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE(CAT 1) 连帽卫衣 BLACK S,http://static.lottedfs.cn/prod/prd-img/88/50/77/00/00/02/20000775088_1.jpg
,1002997,20000628852,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE(BIRD) 连帽卫衣 BLACK,http://static.lottedfs.cn/prod/prd-img/81/50/77/00/00/02/20000775081_1.jpg
,1002997,20000628849,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE(DINOSAUR 2) 连帽卫衣 NEON S,http://static.lottedfs.cn/prod/prd-img/70/50/77/00/00/02/20000775070_1.jpg
,1002997,20000628848,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE (DINOSAUR 2) 连帽卫衣 BLACK S,http://static.lottedfs.cn/prod/prd-img/69/50/77/00/00/02/20000775069_1.jpg
,1002997,20000628840,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE (DINOSAUR 1) 卫衣 BLACK,http://static.lottedfs.cn/prod/prd-img/50/50/77/00/00/02/20000775050_1.jpg
,1002997,20000628827,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_HOODIE (PANTHER) 卫衣 BLACK,http://static.lottedfs.cn/prod/prd-img/03/50/77/00/00/02/20000775003_1.jpg
,1002997,20000628823,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(CAT 3) 卫衣 SKY BLUE S,http://static.lottedfs.cn/prod/prd-img/94/49/77/00/00/02/20000774994_1.jpg
,1002997,20000628817,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(CAT 2) 卫衣 PINK_S,http://static.lottedfs.cn/prod/prd-img/83/49/77/00/00/02/20000774983_1.jpg
,1002997,20000628814,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(CAT 1) 卫衣 NEON_S,http://static.lottedfs.cn/prod/prd-img/77/49/77/00/00/02/20000774977_1.jpg
,1002997,20000628809,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(FLAMINGO 2) 卫衣 NEON_S,http://static.lottedfs.cn/prod/prd-img/68/49/77/00/00/02/20000774968_1.jpg
,1002997,20000628804,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(FLAMINGO 2) 卫衣 BLACK_S,http://static.lottedfs.cn/prod/prd-img/63/49/77/00/00/02/20000774963_1.jpg
,1002997,20000628800,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_CREWNECK(DINOSAUR 1) 卫衣 BLACK,http://static.lottedfs.cn/prod/prd-img/59/49/77/00/00/02/20000774959_1.jpg
,1002997,20000628795,$76,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_LEAF EMBROIDERY HOODIE_BLACK 连帽卫衣,http://static.lottedfs.cn/prod/prd-img/50/49/77/00/00/02/20000774950_1.jpg
,1002997,20000628770,$67,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_LEAF EMBROIDERY CREWNECK_BLACK 卫衣,http://static.lottedfs.cn/prod/prd-img/20/49/77/00/00/02/20000774920_1.jpg
,1002997,20000628757,$25,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_COTTON T-SHIRT 上衣 BLUE_F,http://static.lottedfs.cn/prod/prd-img/97/48/77/00/00/02/20000774897_1.jpg
,1002997,20000628754,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(PANTHER) 短袖T恤 BLACK,http://static.lottedfs.cn/prod/prd-img/92/48/77/00/00/02/20000774892_1.jpg
,1002997,20000628751,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(FLAMINGO) 短袖T恤 GREEN,http://static.lottedfs.cn/prod/prd-img/86/48/77/00/00/02/20000774886_1.jpg
,1002997,20000628743,$59,BLACX_YOHANIX,BLACX_ YOHANIX,BLACX YOHANIX_T-SHIRT(DINOSAUR 1) 短袖T恤 BLACK,http://static.lottedfs.cn/prod/prd-img/71/48/77/00/00/02/20000774871_1.jpg
