tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
畅销 赠品,16006,10002683236,$28,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 良 40支 37.5g,http://static.lottedfs.cn/prod/prd-img/36/32/68/02/00/01/10002683236_6.jpg
畅销 赠品,16006,20000256904,$11,PHOENIX GINSENG,PHOENIX GINSENG,PHOENIX GINSENG-GORYEO RED GINSENG TEA 高丽红参茶 30包,http://static.lottedfs.cn/prod/prd-img/16/55/26/00/00/02/20000265516_5.jpg
畅销 赠品,16006,20000426009,$65,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD KOREAN RED GINSENG JEWELRY EXTRACT  6年根  红参精 口服液 10ml 30包,http://static.lottedfs.cn/prod/prd-img/65/92/44/00/00/02/20000449265_9.jpg
畅销 赠品,16006,10001415107,$45,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 良 30支 75g,http://static.lottedfs.cn/prod/prd-img/07/51/41/01/00/01/10001415107_10.jpg
畅销 赠品,16006,10002683280,$45,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 天 40支 37.5g,http://static.lottedfs.cn/prod/prd-img/80/32/68/02/00/01/10002683280_6.jpg
赠品,16006,20000254987,$35,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD PHOENIX RED GINSENG SLICES  6年根 红参切片 100g,http://static.lottedfs.cn/prod/prd-img/99/35/26/00/00/02/20000263599_7.jpg
畅销 赠品,16006,20000254982,$65,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD PHOENIX RED GINSENG SLICES  6年根 红参切片 200g,http://static.lottedfs.cn/prod/prd-img/94/35/26/00/00/02/20000263594_7.jpg
畅销 赠品,16006,10002683235,$76,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 良 50支 150g,http://static.lottedfs.cn/prod/prd-img/35/32/68/02/00/01/10002683235_6.jpg
畅销 赠品,16006,10001390977,$133,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 天 50支 150g,http://static.lottedfs.cn/prod/prd-img/77/09/39/01/00/01/10001390977_10.jpg
畅销 赠品,16006,20000426006,$228,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD KOREAN RED GINSENG GOOD GRADE 15 PIECES 6年根 红参 良15支 300g,http://static.lottedfs.cn/prod/prd-img/62/92/44/00/00/02/20000449262_5.jpg
赠品,16006,20000254991,$133,PHOENIX GINSENG,PHOENIX GINSENG,6 YEAR OLD PHOENIX RED GINSENG CONCENTRATE  6年根 红参浓缩液 240g,http://static.lottedfs.cn/prod/prd-img/03/36/26/00/00/02/20000263603_6.jpg
畅销 赠品,16006,10001435981,$746,PHOENIX GINSENG,PHOENIX GINSENG,6年根 太极参 15支 600g,http://static.lottedfs.cn/prod/prd-img/81/59/43/01/00/01/10001435981_10.jpg
赠品,16006,10001390992,$111,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 良 15支 150g,http://static.lottedfs.cn/prod/prd-img/92/09/39/01/00/01/10001390992_5.jpg
畅销 赠品,16006,10001390990,$223,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 天 20支 150g,http://static.lottedfs.cn/prod/prd-img/90/09/39/01/00/01/10001390990_9.jpg
畅销 赠品,16006,10001390989,$441,PHOENIX GINSENG,PHOENIX GINSENG,6年根 红参 天 20支 300g,http://static.lottedfs.cn/prod/prd-img/89/09/39/01/00/01/10001390989_9.jpg
赠品,16006,20000602381,$203,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD KOREAN TAEGUK HONEYED GINSENG 太极人参正果 5根 300g,http://static.lottedfs.cn/prod/prd-img/51/09/73/00/00/02/20000730951_1.jpg
赠品,16006,20000602376,"$1,022",PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD TAEKUK GINSENG 6年根太极参 20根 600g,http://static.lottedfs.cn/prod/prd-img/36/09/73/00/00/02/20000730936_1.jpg
赠品,16006,20000476644,$71,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD PHOENIX RED GINSENG CONCENTRATE 红参浓缩液 100g,http://static.lottedfs.cn/prod/prd-img/13/68/52/00/00/02/20000526813_5.jpg
赠品,16006,20000476642,$677,PHOENIX GINSENG,PHOENIX GINSENG,6 YEARS OLD KOREAN TAEKUK GINSENG 太极参 大小为20支 600g,http://static.lottedfs.cn/prod/prd-img/11/68/52/00/00/02/20000526811_5.jpg
