tag,brand_No,product_No,us_price,brand_name_chn,brand_name_eng,product_name,img_url
,1002073,20000550714,$14,SLIM9,SLIM9,NEMO PANTIES 女士内裤 BLACK (95),http://static.lottedfs.cn/prod/prd-img/18/48/64/00/00/02/20000644818_1.jpg
,1002073,20000550728,$41,SLIM9,SLIM9,NEMO PANTIES 女士内裤套装 3个入(95),http://static.lottedfs.cn/prod/prd-img/42/48/64/00/00/02/20000644842_1.jpg
,1002073,20000550726,$41,SLIM9,SLIM9,NEMO PANTIES 女士内裤套装 3个入 (90),http://static.lottedfs.cn/prod/prd-img/40/48/64/00/00/02/20000644840_1.jpg
,1002073,20000524992,$28,SLIM9,SLIM9,PHYTONCIDE COMPRESSION STOCKING 40D 瘦腿袜 NUDE 2+1,http://static.lottedfs.cn/prod/prd-img/71/02/60/00/00/02/20000600271_2.jpg
,1002073,20000549309,$14,SLIM9,SLIM9,NEMO PANTIES / 内裤 BEIGE (100),http://static.lottedfs.cn/prod/prd-img/58/28/64/00/00/02/20000642858_1.jpg
,1002073,20000549370,$14,SLIM9,SLIM9,NEMO PANTIES / 内裤 BLACK (90),http://static.lottedfs.cn/prod/prd-img/76/29/64/00/00/02/20000642976_1.jpg
,1002073,20000550715,$14,SLIM9,SLIM9,NEMO PANTIES 女士内裤 BLACK (100),http://static.lottedfs.cn/prod/prd-img/20/48/64/00/00/02/20000644820_1.jpg
,1002073,20000549286,$14,SLIM9,SLIM9,NEMO PANTIES / 内裤 BEIGE (90),http://static.lottedfs.cn/prod/prd-img/15/28/64/00/00/02/20000642815_1.jpg
,1002073,20000524978,$15,SLIM9,SLIM9,SLEEP FIT TIGHTS 减少浮肿 睡眠袜 PINK,http://static.lottedfs.cn/prod/prd-img/43/02/60/00/00/02/20000600243_2.jpg
,1002073,20000524976,$15,SLIM9,SLIM9,SLIM FIT HIP UP NAPPED COMPRESSION LEGGINGS 350D 瘦腿袜 BLACK,http://static.lottedfs.cn/prod/prd-img/41/02/60/00/00/02/20000600241_2.jpg
,1002073,20000525003,$34,SLIM9,SLIM9,SLIM FIT HIP UP COMPRESSION LEGGINGS  200D 瘦腿袜 BLACK 2+1,http://static.lottedfs.cn/prod/prd-img/96/02/60/00/00/02/20000600296_2.jpg
,1002073,20000524967,$11,SLIM9,SLIM9,PHYTONCIDE COMPRESSION STOCKING 40D 瘦腿袜 NUDE,http://static.lottedfs.cn/prod/prd-img/26/02/60/00/00/02/20000600226_2.jpg
